Date,ARNE,Total_cloud_cover,Total_precipitation,Downward_Long-Wave_Rad_Flux,Downward_Short-Wave_Rad_Flux,Pressure,Precipitable_water,Specific_humidity_height_above_ground,Total_Column-Integrated_Condensate,Minimum_temperature,Temperature_height_above_ground,Temperature_surface,Upward_Long-Wave_Rad_Flux_surface,Upward_Long-Wave_Rad_Flux,Maximum_temperature
19970115,13732800,0.0,0.0,0.88978523,0.0,0.9916385,0.097881675,0.088938795,0.00049452635,0.8832271,0.8832078000000001,0.88196987,0.6155487,0.7078373,0.88978523
19970116,12955200,0.0,0.0,0.8701518,0.0,0.9877848,0.10694912,0.098207265,0.00016484209,0.8788148000000001,0.8813065999999999,0.878966,0.5804868000000001,0.70278424,0.8701518
19970117,14217300,0.0,0.0,0.8863931,0.0,0.98573977,0.108060196,0.1298781,0.0002908978,0.8896391,0.8955625,0.8915408000000001,0.61141413,0.7163522,0.8863931
19970118,13067400,0.0029041622999999997,0.0,0.9103918,0.0,0.9784148000000001,0.28982243,0.22015965,0.0029865509999999996,0.9197871999999999,0.9200875,0.9122581,0.675916,0.7465052,0.9103918
19970119,13448100,0.0,0.0,0.91736573,0.0,0.9742360000000001,0.19338934,0.23649983,0.00011151083000000001,0.92274165,0.9227196,0.9179485999999999,0.70146424,0.79360133,0.91736573
19970120,13530300,0.004356243599999999,0.0,0.9305806000000001,0.0,0.9629658000000001,0.18991388,0.25412703,0.0056094796999999995,0.9342437,0.93420863,0.9306303,0.7469119000000001,0.7459348000000001,0.9305806000000001
19970121,12502800,0.0,0.0,0.9262118,0.0,0.9703204,0.14315203,0.14514813,0.00043149845,0.92568487,0.9256431,0.9222787,0.7259416,0.7741508,0.9262118
19970122,11834400,0.10987415,2.2117534e-05,0.92460585,0.0,0.9704458,0.22479914,0.15800326,0.1110066,0.93419796,0.93415827,0.93295294,0.7441499,0.482653,0.92460585
19970123,11911500,0.0,2.2117534e-05,0.92719865,0.0,0.96784014,0.18042885,0.22398941,0.00043149845,0.9204023000000001,0.9203671,0.9200136999999999,0.7242773,0.7812548,0.92719865
19970124,14409300,0.010164568,0.0,0.9051501000000001,0.0,0.98104924,0.12657051,0.10205339,0.010772916499999998,0.90424836,0.9042336,0.90437907,0.6665369000000001,0.6983815,0.9051501000000001
19970125,13755900,0.032429818,0.0,0.9252403,0.0,0.9649396000000001,0.25433093,0.20416062,0.031916335,0.92012703,0.9366735,0.92930955,0.71435153,0.5264156,0.9252403
19970126,6454500,0.0024201355,0.0,0.91244614,0.0,0.9749641,0.2406379,0.11477218,0.0036071327,0.89706117,0.89703906,0.9006322,0.68733394,0.6390519,0.91244614
19970127,6457500,0.0,0.0,0.87025875,0.0,0.99626815,0.04149515,0.04673444,0.00033453252,0.8767254000000001,0.87678057,0.8763518,0.5852181,0.7013756999999999,0.87025875
19970128,16086300,0.0014520813000000001,0.0,0.8923556999999999,0.0,0.9816379000000001,0.116691016,0.03784021,0.0015611517000000002,0.90272415,0.90331775,0.9001657,0.64227504,0.734008,0.8923556999999999
19970129,13286400,0.0,0.0,0.9025726999999999,0.0,0.9833636999999998,0.11952584,0.16831544,0.0013478266,0.90916526,0.91364396,0.9090617,0.6619983,0.7678396,0.9025726999999999
19970130,15614400,0.0,0.0,0.9285343,0.0,0.9678950999999999,0.11823,0.18619701,0.0007514860000000001,0.9320825999999999,0.9320627,0.92539436,0.73156095,0.80852836,0.9285343
19970131,12950100,0.118586645,0.0,0.93524176,0.0,0.9633248999999999,0.29784240000000006,0.20241459,0.11922932,0.94284433,0.9450581,0.9377996999999999,0.74842405,0.7685734000000001,0.93524176
19970201,13200900,0.00048402709999999997,0.0,0.93062824,0.0,0.9736561,0.24448949,0.29102725,0.0008096656,0.9275679,0.9275159,0.92587405,0.7398595,0.7583474,0.93062824
19970202,15243000,0.12294289,0.0008404663,0.91737044,0.0,0.96877736,0.30425552,0.30152705,0.12369946,0.9270229,0.9275434000000001,0.92887694,0.7285255,0.50936097,0.91737044
19970203,14066700,0.0,0.0,0.91945565,0.0,0.9789683000000001,0.13154055,0.15431868,0.00015029722,0.9200431,0.9200189000000001,0.9178575000000001,0.71053547,0.7651151999999999,0.91945565
19970204,14735700,0.02662149,0.0,0.906811,0.0,0.9871778,0.15662336,0.14993665,0.025899604,0.9076441999999999,0.9076197,0.90669906,0.6785578,0.59490544,0.906811
19970205,10443600,0.15295257,0.032424305,0.90860015,0.0,0.9800552,0.31679708,0.20421349,0.1532983,0.9147208,0.91469747,0.91657233,0.70008296,0.5116024,0.90860015
19970206,1862700,0.10358181,0.060004867999999996,0.9007809000000001,0.0,0.97846675,0.21950333,0.19645004,0.10459231,0.9077773000000001,0.9076814000000001,0.9090883,0.6776559,0.56192905,0.9007809000000001
19970207,10233300,0.0,0.0,0.88469917,0.0,0.9873214,0.101725005,0.123238266,2.4241483e-05,0.8895565000000001,0.88952976,0.88667613,0.61332923,0.7206696,0.88469917
19970208,14587200,0.0,0.0,0.88539994,0.0,0.98261315,0.16932283,0.13846214,0.00060118886,0.8952594000000001,0.89539003,0.89334947,0.6226316999999999,0.7116226,0.88539994
19970209,7138500,0.0,0.0,0.89191824,0.0,0.9827540000000001,0.082431756,0.15207584,0.0001987802,0.90004927,0.9021087,0.8961253,0.6277805000000001,0.7262941999999999,0.89191824
19970210,16356300,0.004356243599999999,0.0,0.8945779,0.0,0.97900647,0.18155675,0.15995961,0.0037574304999999997,0.90329885,0.9033523000000001,0.90149486,0.6460075,0.7304126999999999,0.8945779
19970211,7999800,0.013552758,0.00033176297,0.90488225,0.0,0.98226315,0.19020973,0.14808436,0.014001883,0.90119755,0.9011537000000001,0.9029117,0.6678960999999999,0.7202272,0.90488225
19970212,6680700,0.028073572,0.004335037,0.89168775,0.0,0.97448075,0.22005114,0.15199222,0.02775165,0.90072256,0.90181434,0.90430826,0.65528643,0.71647996,0.89168775
19970213,2855100,0.0,0.00013270519,0.89438933,0.0,0.98025423,0.12892623,0.17107534,0.0005914923,0.90342325,0.905025,0.9018773999999999,0.64546317,0.7145595,0.89438933
19970214,17473800,0.0,0.0,0.91166306,0.0,0.9806601999999999,0.14853868,0.13632497,0.0006981547999999999,0.9170805000000001,0.9171718000000001,0.9122604999999999,0.6818083,0.7478323,0.91166306
19970215,17032800,0.0,0.0,0.9207917,0.0,0.9843033999999999,0.19941686,0.21403177,0.00038786378,0.9207809000000001,0.9213789000000001,0.91481686,0.6994189000000001,0.76441604,0.9207917
19970216,17856300,0.011132623000000001,0.0,0.9295180000000001,0.0,0.97729236,0.14314368,0.21215019,0.012343763999999998,0.9358049999999999,0.93569547,0.93254393,0.7469517,0.7475136,0.9295180000000001
19970217,16297200,0.09486931,0.0,0.9370982,0.0,0.96954507,0.26771516,0.271461,0.09465331,0.9420084000000001,0.9419859,0.9410244000000001,0.7759829,0.5621133,0.9370982
19970218,10684800,0.24588579,0.088536486,0.936265,0.0,0.9753255999999999,0.41902354,0.35768312,0.24591047,0.93980116,0.9399095,0.94276756,0.78703725,0.57370603,0.936265
19970219,3672000,0.31510165,0.008515251,0.93091184,0.0,0.96609086,0.43589488,0.40130123,0.31475145,0.93877375,0.9410712999999999,0.9412949,0.7667348,0.5562242,0.93091184
19970220,2531400,0.05663117,0.05496207,0.9208146999999999,0.0,0.9674421000000001,0.1939369,0.20335707,0.05730687,0.9208791999999999,0.92086315,0.92066896,0.7214556,0.46829197,0.9208146999999999
19970221,13331400,0.0,0.0,0.9061974,0.0,0.9816959999999999,0.10164065,0.12011289,3.8786377e-05,0.91222394,0.9147503,0.90876603,0.6689444,0.7414645000000001,0.9061974
19970222,18209100,0.004840271,0.0,0.9127165999999999,0.0,0.9834567,0.17310996,0.1789126,0.005459183,0.916085,0.91606253,0.91344416,0.6904196,0.73357415,0.9127165999999999
19970223,15909900,0.023717329,4.4235070000000004e-05,0.91623443,0.0,0.9855478000000001,0.24416220000000002,0.22650962,0.024343299,0.9182838,0.9184148000000001,0.91783315,0.7036359000000001,0.73539865,0.91623443
19970224,3564300,0.01839303,0.00030964546,0.89614904,0.0,0.9866028,0.22515689,0.15535362,0.018171415,0.9031456,0.9032701999999999,0.90555143,0.6652071999999999,0.7270033,0.89614904
19970225,2973000,0.021781221,0.0053082085,0.9008236,0.0,0.9639034,0.2012372,0.19547483,0.022117933,0.90679944,0.9093834000000001,0.90951234,0.6713731,0.69074345,0.9008236
19970226,3139500,0.005808325,0.0,0.89181346,0.0,0.9702084000000001,0.16168629,0.15262406,0.0062882416,0.89967537,0.90042126,0.9005675,0.6456119,0.7161113,0.89181346
19970227,18090600,0.07550823,0.0020348134,0.91497624,0.0,0.9603792,0.28542733,0.29486102,0.075720705,0.9240847,0.92612886,0.92608047,0.71606445,0.6790811999999999,0.91497624
19970228,7195800,0.2594385,0.026762214,0.9342396000000001,0.0,0.96435434,0.2819676,0.32101172,0.25975725,0.938268,0.9382449,0.93816173,0.7701901,0.594396,0.9342396000000001
19970301,9261600,0.0009680541999999999,0.0,0.9066451999999999,0.0,0.9769905000000001,0.092167124,0.14982726,0.0014011578,0.9065421,0.9067469000000001,0.9038144,0.6641600000000001,0.75798,0.9066451999999999
19970302,18598500,0.0,0.0,0.9104298000000001,0.0,0.9651693000000001,0.17367038,0.1721848,0.0003975604,0.9162385000000001,0.9168419,0.914537,0.6902935,0.77827114,0.9104298000000001
19970303,21125400,0.0,0.0,0.93145967,0.0,0.96657234,0.164804,0.25691444,0.00045089165000000004,0.92675245,0.92688197,0.9256051,0.7333755,0.7970206999999999,0.93145967
19970304,20859600,0.0009680541999999999,0.0,0.906542,0.0,0.9839863999999999,0.11453746,0.13654551,0.00083875534,0.9040906999999999,0.9040261999999999,0.90449727,0.67431307,0.7649178000000001,0.906542
19970305,21605400,0.0,0.0,0.9164,0.0,0.98426497,0.08546377,0.11271741,8.726934999999999e-05,0.9183575999999999,0.91837883,0.9145679,0.6949061,0.781944,0.9164
19970306,21783000,0.01161665,0.0,0.9219702,0.0,0.97353154,0.16975503,0.17420858,0.012372853999999999,0.9288599,0.9288384,0.9262825000000001,0.7266901,0.77348626,0.9219702
19970307,21233700,0.040658277,0.00024329284,0.9330994,0.0,0.9751901,0.27611779999999997,0.38255262,0.040589943999999996,0.9378476,0.9391392,0.93845135,0.75451964,0.7736666,0.9330994
19970308,5694600,0.0024201355,0.009289363,0.94872737,0.0,0.9718562,0.26788688,0.40629753,0.0025405076,0.95297194,0.95291835,0.9498646999999999,0.8232079999999999,0.6974026,0.94872737
19970309,21618600,0.0,0.0,0.91987205,0.0,0.9794731,0.11622305,0.16663429,0.00022786997000000004,0.92698056,0.92702466,0.9232585999999999,0.7174368,0.8271103999999999,0.91987205
19970310,22176900,0.0,0.0,0.9399718,0.0,0.971301,0.12867397,0.16916567,0.00055755407,0.93752915,0.93753797,0.9301360999999999,0.761883,0.8178094,0.9399718
19970311,22013100,0.015972893999999998,0.0,0.94730973,0.0,0.97108746,0.16529779,0.3934344,0.016236948,0.9489933,0.94901395,0.94576466,0.7997072,0.600772,0.94730973
19970312,17582100,0.04840271,0.0048658573,0.9415328000000002,0.0,0.9621966999999999,0.29924023,0.47082759999999996,0.04849752,0.9503999,0.9524066999999999,0.95362306,0.8091479,0.8125545999999999,0.9415328000000002
19970313,8195700,0.006776379399999999,0.0,0.90938765,0.0,0.9838633,0.13714744,0.06662849,0.0066324705,0.9036704,0.90362716,0.90626216,0.6838261999999999,0.74181736,0.90938765
19970314,22689600,0.0,0.0,0.8916120000000001,0.0,0.98398894,0.15885833,0.06019989,0.0006448235400000001,0.89583063,0.8958744000000001,0.89605,0.6400814,0.7132736999999999,0.8916120000000001
19970315,23418900,0.00048402709999999997,0.0,0.9013171,0.0,0.98007166,0.23891874,0.16515118,0.0011635914,0.9099966,0.90994793,0.9088792,0.6702839,0.7428186999999999,0.9013171
19970316,17259900,0.008712487,0.000995289,0.93520486,0.0,0.9677974,0.26623416,0.41423184,0.008266345999999999,0.9448777,0.9452537,0.9435456,0.780379,0.8431622999999999,0.93520486
19970317,19408200,0.030493707999999998,0.0008847013,0.9543050999999999,0.0,0.97360206,0.3439354,0.37877095,0.030316401,0.94829386,0.9482223,0.94790846,0.8141997,0.8010423000000001,0.9543050999999999
19970318,16833600,0.0,0.0,0.91479546,0.0,0.98638886,0.14006577,0.16483194,0.00031513927000000004,0.9157654000000001,0.91578513,0.915458,0.70086205,0.8015863,0.91479546
19970319,23792100,0.0,0.0,0.93982905,0.0,0.97392505,0.22544946,0.15742813,0.00011151083000000001,0.9482662000000001,0.9486743000000001,0.9399555,0.7708508000000001,0.8199636999999999,0.93982905
19970320,23560200,0.0,0.0,0.95618063,0.0,0.9649629000000001,0.17001462,0.14397506,0.0003248359,0.9603434999999999,0.9602693999999999,0.95502144,0.82885444,0.8574610999999999,0.95618063
19970321,24034800,0.0,0.0,0.9443147,0.0,0.9764296,0.24721862,0.15100908,0.00056725077,0.93833447,0.93831694,0.93810236,0.78567684,0.8157552,0.9443147
19970322,21048900,0.0072604073,0.0,0.9333267,0.0,0.9730136,0.22597922,0.17333463,0.008179077,0.93673325,0.9366468000000001,0.93287617,0.75460106,0.7482029,0.9333267
19970323,21645600,0.009196515,0.0013712872,0.94373584,0.0,0.95905787,0.1505071,0.3459731,0.008916018000000001,0.9517426,0.9537085999999999,0.95060486,0.80622566,0.82891786,0.94373584
19970324,20346900,0.0053242976,0.0,0.9270129999999999,0.0,0.97692955,0.20179304,0.15672946,0.0057112942000000005,0.92970914,0.92971873,0.93082917,0.749102,0.7769994,0.9270129999999999
19970325,25326600,0.0,0.0,0.91951,0.0,0.9801407,0.07231556,0.08404545,0.0005284644,0.9223562,0.9268610999999999,0.9204287,0.70336825,0.787411,0.91951
19970326,25537800,0.0009680541999999999,0.0,0.9354914000000001,0.0,0.96874493,0.23319942,0.19328997,0.0011829846,0.9382360000000001,0.9381816999999999,0.9361433000000001,0.7659235,0.796534,0.9354914000000001
19970327,18174000,0.0,0.0,0.96130335,0.0,0.9650498,0.17037985,0.16993591,0.00021332505,0.94477624,0.9448158999999999,0.94328344,0.81947464,0.84441614,0.96130335
19970328,25788300,0.0009680541999999999,0.0,0.93892765,0.0,0.9654841999999999,0.20178965,0.15668089999999998,0.0013187367999999999,0.940844,0.9408289000000001,0.9376187,0.7682180999999999,0.8023456,0.93892765
19970329,24949800,0.00048402709999999997,0.0,0.9238408000000001,0.0,0.9806648000000001,0.08692477,0.10837055,0.00075148605,0.9231518,0.92301923,0.9207546999999998,0.7233619000000001,0.78571635,0.9238408000000001
19970330,26490600,0.0014520813000000001,0.0,0.9270579999999999,0.0,0.9786312,0.12107380000000001,0.16277081,0.0021817336999999997,0.9305252,0.9304482,0.9283594000000001,0.73767054,0.7955663000000001,0.9270579999999999
19970331,23159400,0.018877057,0.0001327052,0.9325181999999999,0.0,0.9696860999999999,0.32015425,0.34720084,0.018476858999999998,0.93454534,0.9349412,0.93489367,0.7558145000000001,0.7824685,0.9325181999999999
19970401,5655600,0.07405615,0.009444186,0.94178337,0.0,0.96975243,0.33981872,0.46971995,0.07437288,0.95262754,0.9528601000000001,0.95429885,0.81257164,0.8217539,0.94178337
19970402,8611200,0.21103582,0.23564021,0.94811904,0.0,0.97201747,0.49714667,0.53475946,0.21159907,0.95613605,0.95614856,0.9565530999999999,0.8272653,0.60718435,0.94811904
19970403,2946000,0.07986447,0.013093579,0.943903,0.0,0.95667577,0.44591787,0.52495766,0.07934723,0.95408785,0.95478773,0.9556988999999999,0.81682485,0.8150092,0.943903
19970404,10210800,0.0024201355,0.0,0.9354766999999999,0.0,0.9484549999999999,0.23276129999999998,0.19644589999999998,0.0029526132000000003,0.9383943000000001,0.93829405,0.9360096,0.7609507,0.7867205,0.9354766999999999
19970405,25292100,0.0,0.0,0.92111665,0.0,0.9731527,0.11084734,0.12999973,0.00011151083000000001,0.9219216,0.92184484,0.92119133,0.71779466,0.7804714,0.92111665
19970406,27328500,0.0077444340000000006,0.0,0.9176646,0.0,0.9774588,0.24068666,0.17328541,0.0076409164,0.92533904,0.9254379,0.9262055,0.7237335,0.7365798000000001,0.9176646
19970407,23309400,0.19748306,0.06245992,0.9303079,0.0,0.9717758,0.41342098,0.40320809999999996,0.19834384,0.9401902,0.9415674,0.9432084999999999,0.77047884,0.50203985,0.9303079
19970408,6629700,0.0822846,0.0058611464,0.897,0.0,0.9842386999999999,0.2653795,0.16347834,0.082547106,0.90549487,0.905536,0.9089581,0.6697468000000001,0.73606414,0.897
19970409,3685200,0.22846079,0.07298786,0.93077296,0.0,0.96772784,0.41837109999999994,0.41623354,0.22941658,0.92981905,0.9426899,0.9425498,0.75268084,0.70809,0.93077296
19970410,1245000,0.12052275,0.22471416,0.9059729,0.0,0.96997726,0.24050403,0.19350491,0.12115895,0.9077469000000001,0.90949756,0.91217303,0.6844045,0.45062409999999997,0.9059729
19970411,7482900,0.0009680541999999999,0.0,0.88500506,0.0,0.9810656999999999,0.090003766,0.10363643,0.0013575231,0.8921256999999999,0.8920745000000001,0.8939024,0.6279108,0.6933568,0.88500506
19970412,24446100,0.05324298,0.0,0.8937582000000001,0.0,0.9811058000000001,0.11431702,0.12463585,0.052914314000000004,0.90216315,0.9051968,0.90598404,0.65033233,0.6499623999999999,0.8937582000000001
19970413,23792400,0.0,0.0,0.90798634,0.0,0.97779775,0.10956905,0.16153622,0.00012120743000000001,0.91391003,0.9138,0.9118175999999999,0.6835365,0.77972823,0.90798634
19970414,27743100,0.0,0.0,0.92496705,0.0,0.97260684,0.14864865,0.2135366,2.9089782e-05,0.9300606,0.93004847,0.9277745999999999,0.73518425,0.79110944,0.92496705
19970415,25860900,0.12923524,0.013049345,0.93697625,0.0,0.97808534,0.373813,0.38187024,0.12943983,0.9404673000000001,0.9414089,0.9439245999999999,0.776311,0.75376725,0.93697625
19970416,23599800,0.007260406,6.63526e-05,0.92499983,0.0,0.9799048,0.28842890000000004,0.32054770000000005,0.007175479499999999,0.9318655,0.93213516,0.9314157,0.74171555,0.8160455,0.92499983
19970417,27275100,0.0014520813000000001,0.0,0.9396042,0.0,0.96960336,0.2931255,0.46790725,0.0025889904,0.9495289000000001,0.94962084,0.9487223,0.79442257,0.8030417,0.9396042
19970418,25442100,0.0,0.0,0.9396108,0.0,0.9638665999999999,0.2560215,0.32652313,0.0002812012,0.9427671999999999,0.9426971,0.93958366,0.7836123,0.8278745000000001,0.9396108
19970419,26833800,0.0038722170000000003,0.00066352607,0.9536957,0.0,0.9598119,0.26359847,0.26985820000000005,0.0030544272,0.95384836,0.9538061,0.95035744,0.825548,0.7622116,0.9536957
19970420,27125400,0.010648596000000001,0.004688917,0.950002,0.0,0.9607113000000002,0.40601729999999997,0.36818582,0.010520805,0.9499187,0.94990313,0.94706,0.81111103,0.6146155,0.950002
19970421,22353000,0.8644724,0.20235329999999999,0.93830276,0.0,0.96581995,0.3323594,0.3941595,0.86572653,0.9455893,0.94568545,0.9472476000000001,0.7939663,0.48553932,0.93830276
19970422,21055200,0.0,0.0,0.9350668,0.0,0.9698646999999999,0.21201606,0.26733345,0.00020847679,0.93188053,0.9318912,0.93124974,0.7549013000000001,0.79550076,0.9350668
19970423,25125000,0.39787024,0.08789507,0.9330209999999999,0.0,0.96509856,0.37527394,0.34288207,0.398884,0.9368598,0.93687195,0.93897015,0.7705208,0.49411255,0.9330209999999999
19970424,3431700,0.5430785,0.24278416,0.9183921999999999,0.0,0.9737442,0.37018973,0.30185473,0.5440856,0.9277903000000001,0.92770725,0.9297056,0.73461324,0.42830905,0.9183921999999999
19970425,2990400,0.07357212,0.054165844000000005,0.9172761,0.0,0.97550887,0.34290722,0.31424240000000003,0.07332566,0.92849255,0.9289149999999999,0.9307030999999999,0.7327951,0.5695816,0.9172761
19970426,3718200,0.0,0.0018799906,0.9241315000000001,0.0,0.97263134,0.278488,0.28895190000000004,0.000703003,0.92749226,0.92739034,0.92637795,0.736639,0.7090485,0.9241315000000001
19970427,25914300,0.0,0.0,0.92762685,0.0,0.96488017,0.2132944,0.28233638,0.000979356,0.9348018,0.9354984000000001,0.9311030999999999,0.737905,0.8053752,0.92762685
19970428,28097400,0.0,0.0,0.93941635,0.0,0.9633173,0.34132448,0.33366272,6.302786e-05,0.9416465,0.9415411,0.9403687,0.7778209,0.81076396,0.93941635
19970429,26754000,0.010164569,0.00013270521999999999,0.9576686,0.0,0.96142083,0.28086197,0.31502154,0.009968099000000001,0.9463940999999999,0.94664854,0.94700706,0.81793725,0.8305733000000001,0.9576686
19970430,27373200,0.10842207,0.0,0.9373359,0.0,0.96513367,0.33765525,0.31734318,0.10892184,0.94226736,0.9427184000000001,0.94220316,0.7727898,0.75795287,0.9373359
19970501,19241400,0.0,0.0,0.95019406,0.0,0.95707196,0.1666719,0.30434984,0.001042384,0.9457511000000001,0.94569343,0.9427466999999998,0.8062402,0.7060079,0.95019406
19970502,26345100,0.0,0.0,0.9259428,0.0,0.97887623,0.19028492,0.20931247,9.6965945e-05,0.9256574000000001,0.92558926,0.9244658000000001,0.7320675,0.7781544,0.9259428
19970503,29780400,0.034849952999999996,0.0,0.93222183,0.0,0.9799388000000001,0.29371238,0.27757815,0.03540712,0.93854064,0.9386968000000001,0.93764126,0.76239663,0.7672415,0.93222183
19970504,27808800,0.00048402709999999997,0.0,0.94977826,0.0,0.9691286,0.36176044,0.34263936,0.0021768854999999997,0.9596049999999999,0.9597199000000001,0.95733345,0.82728565,0.7909679000000001,0.94977826
19970505,28553700,0.005324298000000001,0.00026541042999999996,0.9525742,0.0,0.9736007,0.38243762,0.43217131,0.005963405600000001,0.9540791,0.9540950999999999,0.9516870000000001,0.8132981,0.8064033,0.9525742
19970506,19649400,0.045014523,0.022338707000000003,0.95710045,0.0,0.9664386,0.54474074,0.6348550000000001,0.044720694000000005,0.965152,0.9653459999999999,0.9668886,0.8568150999999999,0.83025634,0.95710045
19970507,20055900,0.012100678,0.023864819,0.9589286,0.0,0.9681424999999999,0.538904,0.64120656,0.012086805,0.9650027,0.96502846,0.9652313,0.86240476,0.5483163000000001,0.9589286
19970508,15868500,0.054211035,0.0,0.93764114,0.0,0.98363644,0.21676408,0.27252865,0.05463546,0.94143546,0.9414848,0.94068676,0.779738,0.52020836,0.93764114
19970509,28979400,0.0,0.0,0.93079287,0.0,0.9814626000000001,0.14937912,0.23572537,0.00075633434,0.9359273000000001,0.9365799000000001,0.93263274,0.7463086999999999,0.7959826,0.93079287
19970510,29896500,0.0,0.0,0.9387293999999999,0.0,0.9715729999999999,0.22808622,0.28369585,0.0002908978,0.9468614,0.9468252,0.94497025,0.78567845,0.8361235,0.9387293999999999
19970511,25335900,0.40077448,0.08400239,0.94228923,0.0,0.9762280000000001,0.3635866,0.33263737,0.40083295,0.9405753000000001,0.9405698,0.9431915999999999,0.7914753999999999,0.67631614,0.94228923
19970512,24446400,0.0,0.0,0.9373519,0.0,0.96477646,0.27337474,0.32666537,0.00078542414,0.947052,0.94857144,0.94628185,0.7845065999999999,0.7967871,0.9373519
19970513,29190900,0.01161665,0.0075199613,0.9624659999999999,0.0,0.9666425999999999,0.34660342,0.27884054,0.011126841,0.95929456,0.9592265,0.956456,0.8485780999999999,0.66125107,0.9624659999999999
19970514,28128300,0.0009680541999999999,0.00044235066,0.9540736999999999,0.0,0.971168,0.46274656,0.44003859999999995,0.0010811702999999999,0.9571654,0.95776665,0.95607716,0.8283601999999999,0.61614573,0.9540736999999999
19970515,18923700,0.0024201355,0.0,0.9505688,0.0,0.97494954,0.40467498,0.54636824,0.0026083835,0.95714927,0.95742226,0.95765674,0.82456803,0.8391636999999998,0.9505688
19970516,29379000,0.0058083245999999995,0.0050427974,0.9608184000000001,0.27272728,0.96811664,0.44758950000000003,0.46913913,0.0058712875,0.96802825,0.96795124,0.96664834,0.8633394,0.5670656,0.9608184000000001
19970517,29187600,0.0033881896999999996,0.0,0.97074413,0.54545456,0.9625037000000001,0.392805,0.412314,0.0042083217,0.9736845999999999,0.9735343000000001,0.9721329,0.89069754,0.7540601,0.97074413
19970518,29561100,0.36979670000000003,0.18465927,0.9632569999999999,0.0,0.9674674000000001,0.65725994,0.5479069999999999,0.37006566,0.96088797,0.96084756,0.9629175999999999,0.86420846,0.52788216,0.9632569999999999
19970519,13381200,0.00048402709999999997,0.0,0.9334478,0.0,0.97429365,0.41672757,0.32928726,0.0008145139,0.9350245999999999,0.93714887,0.93478835,0.7530218000000001,0.79773074,0.9334478
19970520,29047500,0.048402715,0.00044235066,0.9431478999999999,0.36363637,0.9761241,0.5672023,0.39852402,0.048061165999999995,0.9499972,0.9512805000000001,0.9524495000000001,0.8032583000000001,0.70806986,0.9431478999999999
19970521,7339800,0.19651501,0.021409774,0.94435906,0.0,0.9728915000000001,0.59916,0.47805402,0.19769417,0.9520073,0.95288646,0.95495135,0.81226784,0.7224851,0.94435906
19970522,4442700,0.047434658,0.04814987,0.9528951999999999,0.09090909,0.96917117,0.53245324,0.6189066,0.04786723,0.96190506,0.9649833000000001,0.9658493,0.84541893,0.8231860999999999,0.9528951999999999
19970523,19878000,0.028557602,0.024815872000000003,0.9588268,1.0,0.9648298000000001,0.52970374,0.6621618,0.029846117000000002,0.9662689,0.96628964,0.96715224,0.86283344,0.5759803000000001,0.9588268
19970524,27675900,0.0009680541999999999,0.036405463,0.9623245999999999,0.0,0.9564464,0.30933544,0.49703822,0.0014981236999999999,0.96867394,0.9687078000000001,0.9659134,0.86971116,0.6613772,0.9623245999999999
19970525,28157700,0.07599226,4.4235070000000004e-05,0.9607743000000001,0.0,0.96093696,0.42913547,0.45251499999999995,0.07507587,0.96055466,0.9654429,0.96618223,0.8455323,0.83408785,0.9607743000000001
19970526,21629700,0.0,0.0034724528000000003,0.95499706,0.0,0.97203183,0.2580351,0.36823568,0.00026180802,0.9516792,0.95159537,0.9514993,0.8268725,0.8337780999999999,0.95499706
19970527,29054700,0.03533398,0.0010174065,0.9447244,1.0,0.9758374,0.43698096,0.43425906,0.035290755,0.9482235999999999,0.95210105,0.9537296999999999,0.8031613000000001,0.7453976,0.9447244
19970528,21218100,0.050822847000000004,0.009068188000000001,0.95094305,0.8181818000000001,0.9719412000000001,0.5648284,0.5046125,0.051450132999999995,0.9600424000000001,0.96034366,0.9613556000000001,0.83857787,0.7026358,0.95094305
19970529,19404000,0.07212004,0.012739700000000001,0.9540469000000001,0.27272728,0.9696966,0.61139524,0.57627916,0.07296202,0.95963305,0.9599155,0.9616679,0.8398382999999999,0.76807684,0.9540469000000001
19970530,11553000,0.00048402709999999997,0.0,0.9472011,0.54545456,0.9747488000000001,0.380415,0.45390168,0.0014981236999999999,0.9475484000000001,0.95122856,0.9494394,0.7971029000000001,0.8219151,0.9472011
19970531,31304400,0.06340755,0.0,0.95702416,0.0,0.96875554,0.52300954,0.42872393,0.06323634,0.96560067,0.9674091999999999,0.9684402,0.85634094,0.8322094000000001,0.95702416
19970601,29142000,0.07938044,0.0012606994,0.96037024,0.0,0.96463287,0.59021187,0.51830447,0.07935693,0.9654405999999999,0.96568245,0.96640295,0.8586632,0.7406153,0.96037024
19970602,14558400,0.026621488999999998,0.01632274,0.95728076,0.0,0.96819437,0.6006274,0.42440277,0.02697108,0.9609843000000001,0.9622548000000001,0.96173614,0.8410325999999999,0.75097865,0.95728076
19970603,14443200,0.0,0.0,0.96182126,0.0,0.96936774,0.36147377,0.47183919999999996,0.00041695358,0.9643181999999999,0.96475685,0.9644652,0.8580943999999999,0.8767069,0.96182126
19970604,15667500,0.0,0.0,0.94977987,0.0,0.96782994,0.438824,0.5072467,0.0009163280999999999,0.9514623999999999,0.95469284,0.95337176,0.8104425999999999,0.8675943000000002,0.94977987
